ID,ROA(A),ROA(B),ROA(C),Operating Gross Margin,Realized Sales Gross Margin,Cash flow rate,Tax rate (A),Net Value Per Share (B),Net Value Per Share (A),Net Value Per Share (C),Persistent EPS in the Last Four Seasons,Cash Flow Per Share,Operating Profit Per Share,Per Share Net profit before tax,Debt ratio %,Net worth/Assets,Operating profit/Paid-in capital,Net profit before tax/Paid-in capital,Operating profit per person,Working Capital to Total Assets,Cash/Total Assets,Current Liability to Assets,Retained Earnings to Total Assets,Total expense/Assets,CFO to Assets,Current Liability to Current Assets,Operating Funds to Liability,Net Income to Total Assets,Gross Profit to Sales,Equity to Liability,Bankrupt?
128,0.579317488,0.5737459179,0.5242041632,0.6056443592,0.6056443592,0.4635196229,0.181394878,0.1818296743,0.1818296743,0.1818296743,0.2311619552,0.3220626724,0.1138343783,0.1864879114,0.1449043142,0.8550956858,0.1138306708,0.1855289948,0.3959544108,0.784733359,0.06285354357,0.1163587886,0.9409777753,0.03180922957,0.5875791235,0.03633858902,0.3455513062,0.8177823454,0.6056450722,0.02523293185,0
129,0.5638355866,0.5550082981,0.5065080681,0.611914268,0.611914268,0.4659151338,0.2261362486,0.192111584,0.192111584,0.192111584,0.2266238064,0.3215675179,0.110088755,0.1816675454,0.08676724008,0.9132327599,0.110077027,0.1806877309,0.3996969765,0.8559242936,0.03034002809,0.0567997208,0.9482910568,0.02070708527,0.5884807994,0.01558697756,0.3489971144,0.813022466,0.6119129977,0.04412374948,0
130,0.5972525076,0.5811338937,0.5307366061,0.6104224621,0.6104224621,0.4640581096,0.1263285758,0.1914373604,0.1914373604,0.1914373604,0.2377800889,0.3219211997,0.1189642537,0.1940950516,0.1113764852,0.8886235148,0.1189929487,0.1931679361,0.3962823093,0.8392961252,0.04181294237,0.09403056294,0.9513514774,0.03621666895,0.5878659233,0.02340503207,0.3470526799,0.831351886,0.610420569,0.03381530754,0
131,0.5278020061,0.5233149526,0.470287135,0.6003761945,0.6003401606,0.4588493831,0,0.1803969491,0.1803969491,0.1803969491,0.2124420913,0.3136804131,0.09608338083,0.1679596294,0.1074462618,0.8925537382,0.09610467862,0.166940653,0.3921779245,0.7798390616,0.1053829576,0.1074106623,0.9395613511,0.04085003862,0.5393172556,0.03700045259,0.3334709126,0.7918519478,0.6003714401,0.03515579707,0
132,0.5203881378,0.5220300873,0.4701408863,0.5973061013,0.5973997896,0.4620668831,0,0.162487885,0.162487885,0.162487885,0.2078093977,0.3184197496,0.08997638629,0.1650222189,0.1620461348,0.8379538652,0.09036429072,0.1644069075,0.389656498,0.7372014244,0.01183911492,0.09694802799,0.9097453251,0.02164235022,0.5706828709,0.05715343862,0.3418161157,0.7846489391,0.5973079714,0.02217857425,1
133,0.5864587876,0.5736388458,0.5163067323,0.6058029087,0.6057884951,0.4740779883,0.004453892094,0.2199233071,0.2199233071,0.2199233071,0.243830954,0.3303741954,0.1106587411,0.1960533253,0.1201741391,0.8798258609,0.1106307099,0.1951059498,0.4141810452,0.7793928236,0.008115257861,0.03830229146,0.9412946752,0.009563316758,0.6099520169,0.02621032184,0.3522379597,0.8249142792,0.6058001356,0.03111172239,0
134,0.5710859137,0.5632528508,0.5083118023,0.6058173222,0.6058317358,0.4713167761,0.0487903634,0.2207660866,0.2207660866,0.2207660866,0.2370237307,0.326625168,0.110495888,0.1905550953,0.1311182997,0.8688817003,0.1105248587,0.1896010859,0.4007032858,0.7793321615,0.006428483483,0.03224135354,0.9410930859,0.0108914888,0.5945155314,0.02417276289,0.3476786432,0.8162937587,0.6058138422,0.02824509046,0
135,0.5448648059,0.5280796617,0.4772095744,0.6019761023,0.6019833091,0.4628687418,0.05992509363,0.1778686107,0.1778686107,0.1778686107,0.2170747849,0.3181014359,0.09852617865,0.1727046773,0.08849049188,0.9115095081,0.09847411533,0.1717366714,0.4005110694,0.8001921119,0.03569008581,0.03084663107,0.9329005608,0.0107559786,0.5688211239,0.01721188926,0.3421107771,0.8005625794,0.6019726214,0.04321962166,0
136,0.5345617096,0.5209593661,0.4681421538,0.5984952219,0.5985384626,0.4650931448,0,0.165774725,0.165774725,0.165774725,0.2120639123,0.3197637405,0.09551339467,0.1699932214,0.1511624392,0.8488375608,0.09548585666,0.1690068622,0.3921100834,0.7905105811,0.01259812887,0.04380369844,0.9285397365,0.01577149574,0.5796877525,0.02387313412,0.3437395138,0.7960947573,0.5984957878,0.02403629397,0
137,0.5637265591,0.5648589325,0.5085555501,0.6035327693,0.6035327693,0.4620098471,0.01528494787,0.1828831486,0.1828831486,0.1828831486,0.2267183511,0.3182782769,0.1010504031,0.180161181,0.1445112918,0.8554887082,0.1010389695,0.17918709,0.3939078718,0.8359990059,0.169365647,0.06264891495,0.936813058,0.01528666803,0.5681822272,0.0190256103,0.3414206619,0.8118763956,0.6035292582,0.0253101797,0
138,0.5580571304,0.5371807913,0.4886657242,0.6019184479,0.6019184479,0.4674349748,0.1433343456,0.1943870886,0.1943870886,0.1943870886,0.2210456651,0.3221334088,0.1015389626,0.1788807713,0.06321613206,0.9367838679,0.1015356555,0.1779503808,0.4005336831,0.8098238228,0.008888219416,0.05236862012,0.9370190304,0.01180075093,0.594040327,0.02124774128,0.3545259942,0.8114999596,0.6019181792,0.06103881887,0
139,0.524912778,0.5225119118,0.4695558914,0.5977168884,0.5977168884,0.4615803998,0,0.1831781214,0.1831781214,0.1831781214,0.2113075541,0.3176770178,0.09453627555,0.1677336748,0.1095625359,0.8904374641,0.09451691175,0.1667219667,0.3914429796,0.8301779573,0.02583907366,0.04925401371,0.9299533362,0.01800640085,0.5654351277,0.01710479365,0.3408936951,0.7916688262,0.5977131658,0.03441605465,0
140,0.55440471,0.5421061085,0.5001218739,0.6004554692,0.6004554692,0.4649924931,0.3190606337,0.1800598373,0.1800598373,0.1800598373,0.2199111279,0.321602886,0.1083787965,0.1782029073,0.0919369955,0.9080630045,0.1066327943,0.1761405626,0.4359693358,0.7628545591,0.0107593083,0.08606873386,0.9385413783,0.01122277405,0.5933662301,0.04165187192,0.3501620118,0.8085657276,0.6004555615,0.04152236645,0
141,0.5958351505,0.6028695326,0.5670550383,0.6043975843,0.6043975843,0.4707715793,0.2503289807,0.1956091189,0.1956091189,0.1956091189,0.2418455139,0.3254226498,0.1237684228,0.1954507795,0.06883937479,0.9311606252,0.1237725341,0.1944725134,0.4415436105,0.8599916315,0.07151725659,0.05558009878,0.9447781928,0.02428858756,0.6130934613,0.01495816916,0.3617317362,0.8330224158,0.6043964346,0.05600452519,0
142,0.4944941125,0.51330371,0.4633646956,0.5987042189,0.5987258392,0.4664536205,0,0.1545236189,0.1541443681,0.1541443681,0.2047839652,0.3223809861,0.1007246967,0.1562853054,0.2017716238,0.7982283762,0.1005911378,0.1561722344,0.4045928405,0.7514840019,0.004313978761,0.06257846637,0.9159184396,0.03663394911,0.5940350228,0.0475159075,0.3451923332,0.7688744626,0.5987031487,0.01705783418,0
143,0.5512429132,0.5406606349,0.4928581875,0.6015941423,0.6015941423,0.4709510749,0.2965887236,0.1820825081,0.1820825081,0.1820825081,0.220289307,0.3190563769,0.09754905952,0.1764705882,0.07911842065,0.9208815793,0.09752145521,0.1754845034,0.3996065218,0.7867793333,0.003360492722,0.01209315317,0.9371971378,0.007191269762,0.575619647,0.0111824305,0.3448652085,0.8065049999,0.6015953119,0.04857046972,0
144,0.5503706934,0.5426950051,0.4932481841,0.6055722913,0.6055722913,0.4679768166,0.255795121,0.1829252876,0.1829252876,0.1829252876,0.2216129337,0.3215321497,0.1033303477,0.1765459065,0.08776491217,0.9122350878,0.1030501409,0.1753186034,0.3964971394,0.8347487786,0.07074933145,0.04469455616,0.9391529801,0.02285855837,0.5920115158,0.01544482073,0.3501271278,0.8065985619,0.6055701769,0.04360913538,0
145,0.5354339294,0.5338615558,0.479890801,0.5981420891,0.5981420891,0.4616357582,0,0.1500568876,0.1500568876,0.1500568876,0.2149948,0.3176770178,0.09355915642,0.1700685396,0.1061764973,0.8938235027,0.09352353966,0.1690671895,0.3901426924,0.7189156074,0.008191712618,0.09433373299,0.8602113432,0.01576815094,0.5667527465,0.07735039523,0.341280472,0.7965332514,0.5981389707,0.03560441094,0
146,0.5999781945,0.6002998019,0.5466777166,0.6128583577,0.6129088053,0.4754133011,0.09677092823,0.1915216384,0.1915216384,0.1915216384,0.2427909615,0.3321426045,0.1124501262,0.1947729156,0.1107416029,0.8892583971,0.1123161855,0.193002036,0.3986906673,0.7619261447,0.03359109487,0.05817371236,0.9435311671,0.02309326415,0.6404498598,0.03963391233,0.3616124276,0.8326469792,0.6128568279,0.03402076436,0
147,0.5578935892,0.5267412602,0.4793545556,0.5932991251,0.5932991251,0.4696845407,0.2119647738,0.1807340609,0.1807340609,0.1807340609,0.2092275693,0.323335927,0.0857422034,0.1794079988,0.1214741361,0.8785258639,0.08600810982,0.1781464445,0.388197915,0.7910799852,0.09123663883,0.0450019865,0.9380416379,0.01167024525,0.5993667863,0.02402634389,0.3494441729,0.8100768127,0.5932989001,0.0307477095,0
148,0.5622001744,0.5775469779,0.5207429435,0.6063866588,0.6063866588,0.4734858207,0.03917400547,0.1805233661,0.1805233661,0.1805233661,0.2240710977,0.3244323407,0.09934044459,0.1779769526,0.1022765063,0.8977234937,0.09928021235,0.1769926853,0.3926415052,0.8157812736,0.03366166797,0.04082012861,0.9374031608,0.02150015177,0.6106446039,0.01725418792,0.3543896317,0.8122830646,0.6063869104,0.03706790152,0
149,0.5435564762,0.5324696183,0.4806220446,0.6039003157,0.6039003157,0.4676077602,0.1505213078,0.1815347014,0.1815347014,0.1815347014,0.2180202326,0.3234420315,0.09852617865,0.1736838141,0.07679051909,0.9232094809,0.09849854251,0.1727320715,0.3929807105,0.8634276619,0.2574050749,0.07582783006,0.9430518612,0.02179808999,0.6083635158,0.01800384297,0.3578150636,0.8128309444,0.6038995324,0.05009445396,0
150,0.5423026603,0.5411424594,0.4853507532,0.6004266421,0.6004266421,0.502562425,0,0.1800598373,0.1800598373,0.1800598373,0.214616621,0.3224163542,0.09510626171,0.1718761768,0.09148350818,0.9085164918,0.09511130653,0.1708770078,0.3918726397,0.8201156369,0.01496295035,0.00856429699,0.9405133511,0.007701515522,0.5988761736,0.00474920502,0.3520362846,0.8010332045,0.6004236212,0.04174561556,0
