ID,Source Port,Destination Port,NAT Source Port,NAT Destination Port,Bytes,Bytes Sent,Bytes Received,Packets,Elapsed Time (sec),pkts_sent,pkts_received,Action,test,nancount
7489,58638.0,5900.0,0.0,0.0,62.0,62.0,,1.0,0.0,1.0,0.0,deny,0,1
48318,,445.0,0.0,0.0,70.0,70.0,0.0,,0.0,1.0,,drop,0,3
16851,63196.0,445.0,0.0,0.0,70.0,70.0,0.0,1.0,0.0,1.0,0.0,drop,0,0
23410,49200.0,,,38001.0,,70.0,,1.0,5.0,,0.0,allow,0,5
45904,64751.0,53.0,57978.0,53.0,178.0,94.0,84.0,,30.0,1.0,1.0,allow,0,1
44277,56786.0,,56786.0,443.0,4381.0,1474.0,2907.0,,27.0,11.0,8.0,allow,0,2
31052,57170.0,38303.0,0.0,0.0,66.0,66.0,0.0,1.0,0.0,1.0,0.0,deny,0,0
34398,43817.0,,43817.0,53.0,203.0,82.0,121.0,2.0,30.0,1.0,,allow,0,2
36191,58129.0,,0.0,0.0,70.0,70.0,0.0,,0.0,1.0,0.0,drop,0,2
14857,63902.0,445.0,0.0,0.0,66.0,66.0,0.0,1.0,0.0,1.0,,drop,0,1
44202,64670.0,53.0,49938.0,53.0,228.0,,,,30.0,1.0,,allow,0,4
55834,,443.0,35567.0,443.0,5413.0,2166.0,3247.0,,,13.0,9.0,allow,0,3
49422,,445.0,0.0,0.0,,70.0,0.0,1.0,0.0,1.0,0.0,drop,0,2
47954,,53.0,49651.0,53.0,199.0,102.0,97.0,,30.0,1.0,1.0,allow,0,2
17914,61876.0,443.0,60944.0,443.0,3776.0,1446.0,,20.0,153.0,,11.0,allow,0,2
53580,50562.0,37965.0,0.0,0.0,66.0,66.0,0.0,1.0,,1.0,0.0,deny,0,1
64509,50137.0,445.0,0.0,0.0,,70.0,,1.0,0.0,1.0,0.0,drop,0,2
5031,57258.0,53.0,33746.0,53.0,215.0,,113.0,2.0,30.0,1.0,1.0,allow,0,1
15411,50605.0,80.0,50605.0,80.0,,1798.0,1111.0,,23.0,8.0,6.0,allow,0,2
55988,50459.0,53.0,40007.0,53.0,811.0,94.0,,2.0,30.0,1.0,1.0,allow,0,1
4327,55646.0,,,53.0,182.0,93.0,,2.0,30.0,1.0,,allow,0,4
19064,55600.0,22.0,0.0,0.0,,,0.0,1.0,,1.0,0.0,deny,0,3
17031,48817.0,32897.0,48817.0,32897.0,,152.0,,1.0,1200.0,,0.0,allow,0,3
58627,59943.0,37807.0,0.0,0.0,146.0,146.0,0.0,1.0,0.0,1.0,0.0,deny,0,0
43386,,445.0,0.0,0.0,,70.0,0.0,,,1.0,0.0,drop,0,4
13316,49679.0,,,443.0,7938.0,1721.0,6217.0,25.0,172.0,12.0,13.0,allow,0,2
51741,58685.0,445.0,,,70.0,70.0,0.0,1.0,0.0,,0.0,drop,0,3
31200,64342.0,,0.0,,70.0,70.0,0.0,1.0,0.0,1.0,0.0,drop,0,2
59440,42128.0,54532.0,,0.0,60.0,60.0,0.0,1.0,0.0,,,deny,0,3
9080,55778.0,53.0,1773.0,53.0,94.0,94.0,,,30.0,1.0,0.0,allow,0,2
11672,56125.0,53.0,57582.0,53.0,,,82.0,2.0,30.0,1.0,1.0,allow,0,2
41294,,,51507.0,53.0,293.0,95.0,198.0,4.0,46.0,2.0,2.0,allow,0,2
24030,45941.0,23386.0,0.0,0.0,,60.0,0.0,1.0,0.0,1.0,0.0,deny,0,1
48349,49812.0,,11228.0,53.0,166.0,86.0,80.0,,30.0,1.0,,allow,0,3
45032,57274.0,443.0,44033.0,443.0,11536.0,,8964.0,41.0,,24.0,17.0,allow,0,2
44801,1081.0,1970.0,0.0,0.0,146.0,146.0,0.0,1.0,0.0,1.0,,deny,0,1
37889,49952.0,53.0,48831.0,53.0,195.0,102.0,93.0,2.0,30.0,1.0,1.0,allow,0,0
25808,56344.0,,,53.0,199.0,102.0,,2.0,31.0,,,allow,0,5
53238,63465.0,56205.0,0.0,0.0,66.0,,,1.0,,1.0,0.0,deny,0,3
29735,51100.0,,10929.0,443.0,,1978.0,7451.0,27.0,46.0,,13.0,allow,0,3
31646,54472.0,80.0,34355.0,80.0,13695.0,1377.0,12318.0,26.0,255.0,14.0,12.0,allow,0,0
38799,,27067.0,,27067.0,1231702.0,397859.0,833843.0,,185.0,4780.0,,allow,0,4
8650,57350.0,53.0,14841.0,53.0,,94.0,83.0,,30.0,,1.0,allow,0,3
59202,49418.0,,3626.0,27018.0,71.0,,0.0,1.0,30.0,1.0,0.0,allow,0,2
37170,53096.0,443.0,46942.0,443.0,,5335.0,8264.0,35.0,171.0,18.0,17.0,allow,0,1
58300,55937.0,53.0,29379.0,53.0,174.0,,85.0,,0.0,,1.0,allow,0,3
24536,49677.0,53.0,61420.0,53.0,,126.0,247.0,,29.0,1.0,1.0,allow,0,2
51422,53830.0,445.0,0.0,0.0,70.0,70.0,0.0,1.0,0.0,1.0,0.0,drop,0,0
16517,23021.0,25174.0,0.0,0.0,,62.0,0.0,1.0,0.0,1.0,0.0,deny,0,1
27473,28580.0,,0.0,,,62.0,0.0,1.0,0.0,1.0,0.0,deny,0,3
29901,56654.0,53.0,22372.0,53.0,209.0,110.0,99.0,2.0,30.0,1.0,,allow,0,1
16509,,37965.0,0.0,0.0,,,,1.0,,1.0,0.0,deny,0,5
40687,49097.0,,63676.0,,1739.0,740.0,999.0,17.0,235.0,5.0,12.0,allow,0,2
46003,55679.0,445.0,0.0,0.0,66.0,66.0,0.0,1.0,,,0.0,drop,0,2
6802,49402.0,,0.0,,66.0,66.0,,1.0,0.0,1.0,0.0,drop,0,3
29839,39931.0,443.0,19532.0,443.0,4464.0,2847.0,,,80.0,15.0,14.0,allow,0,2
27161,57913.0,443.0,41913.0,443.0,1853.0,1214.0,,,,11.0,7.0,allow,0,3
45670,52385.0,53.0,,0.0,138.0,69.0,,2.0,,1.0,1.0,allow,0,3
41022,,36237.0,,0.0,62.0,62.0,0.0,1.0,0.0,1.0,0.0,deny,0,2
44444,51858.0,44647.0,64567.0,,70.0,70.0,0.0,2.0,8.0,2.0,0.0,allow,0,1
17596,56913.0,53.0,,53.0,772.0,,669.0,,31.0,1.0,,allow,0,4
62836,17760.0,50584.0,0.0,,62.0,62.0,,1.0,,1.0,0.0,deny,0,3
51917,,53.0,36130.0,53.0,199.0,94.0,105.0,2.0,,1.0,1.0,allow,0,2
41103,55565.0,64147.0,0.0,0.0,66.0,66.0,0.0,1.0,0.0,1.0,0.0,deny,0,0
53347,,43909.0,49326.0,43909.0,66.0,66.0,,1.0,5.0,1.0,,allow,0,3
12263,57033.0,53.0,,53.0,216.0,,106.0,2.0,,1.0,1.0,allow,0,3
19032,58103.0,10197.0,0.0,0.0,66.0,66.0,0.0,,,1.0,,deny,0,3
58389,49418.0,27015.0,16562.0,27015.0,269.0,71.0,,2.0,31.0,1.0,1.0,allow,0,1
23206,16092.0,50265.0,0.0,0.0,62.0,62.0,0.0,1.0,0.0,1.0,0.0,deny,0,0
53044,63777.0,80.0,,80.0,314.0,192.0,122.0,6.0,15.0,4.0,2.0,allow,0,1
50278,27005.0,,52593.0,27019.0,1007.0,252.0,755.0,4.0,32.0,3.0,,allow,0,2
6798,49401.0,,0.0,0.0,66.0,66.0,0.0,1.0,0.0,,0.0,drop,0,2
35007,10669.0,49756.0,,0.0,60.0,60.0,0.0,1.0,,1.0,,deny,0,3
24490,63977.0,,31444.0,54486.0,66.0,66.0,0.0,,8.0,,0.0,allow,0,3
52597,42379.0,443.0,23086.0,443.0,,1506.0,5092.0,22.0,305.0,12.0,10.0,allow,0,1
60049,65273.0,53.0,14991.0,53.0,,110.0,228.0,2.0,29.0,1.0,1.0,allow,0,1
59868,,445.0,0.0,0.0,70.0,70.0,0.0,1.0,,,0.0,drop,0,3
44705,,30188.0,0.0,0.0,66.0,66.0,0.0,1.0,0.0,1.0,,deny,0,2
58622,51886.0,445.0,0.0,0.0,,70.0,,1.0,0.0,,0.0,drop,0,3
9788,53354.0,,0.0,0.0,70.0,70.0,0.0,1.0,0.0,1.0,0.0,drop,0,1
44684,60350.0,51505.0,0.0,0.0,66.0,66.0,0.0,1.0,,1.0,,deny,0,2
16585,57027.0,53.0,52973.0,53.0,170.0,87.0,83.0,2.0,30.0,,1.0,allow,0,1
15734,55408.0,,0.0,0.0,66.0,66.0,,1.0,0.0,1.0,0.0,deny,0,2
49106,54968.0,,,0.0,,66.0,,,,,0.0,drop,0,7
25802,,,41856.0,,,,7572.0,22.0,186.0,11.0,11.0,allow,0,5
21030,43016.0,53.0,,53.0,,90.0,145.0,2.0,32.0,1.0,1.0,allow,0,2
35194,,,40844.0,35904.0,70.0,70.0,0.0,1.0,,1.0,,allow,0,4
7385,58638.0,5900.0,,0.0,,62.0,,1.0,,1.0,,deny,0,5
63286,50482.0,445.0,0.0,0.0,,70.0,0.0,1.0,0.0,,0.0,drop,0,2
19573,,,59658.0,48103.0,,70.0,,1.0,5.0,,0.0,allow,0,5
46918,65122.0,,,,5500.0,1277.0,4223.0,17.0,180.0,8.0,9.0,allow,0,3
62934,,53.0,42143.0,53.0,,,95.0,,31.0,1.0,1.0,allow,0,4
41388,23770.0,,0.0,0.0,,,,1.0,0.0,1.0,0.0,deny,0,4
21764,,,0.0,0.0,66.0,66.0,0.0,1.0,0.0,,0.0,drop,0,3
1114,49483.0,7000.0,49483.0,7000.0,,16955.0,738576.0,785.0,16.0,265.0,,allow,0,2
31732,,51839.0,39818.0,51839.0,868.0,150.0,718.0,4.0,,2.0,2.0,allow,0,2
21541,39133.0,5223.0,14877.0,,,1213.0,,22.0,713.0,12.0,10.0,allow,0,3
32838,49191.0,,25150.0,80.0,2807.0,587.0,,13.0,16.0,7.0,6.0,allow,0,2
17635,20576.0,37965.0,0.0,0.0,62.0,62.0,,1.0,0.0,1.0,0.0,deny,0,1
47121,60022.0,,,443.0,4962.0,2551.0,2411.0,,144.0,10.0,9.0,allow,0,3
36319,53703.0,16426.0,38652.0,16426.0,70.0,70.0,0.0,,4.0,1.0,0.0,allow,0,1
7360,58638.0,,0.0,0.0,62.0,62.0,,,0.0,1.0,0.0,deny,0,3
47168,49806.0,53.0,49806.0,53.0,,,,2.0,31.0,1.0,1.0,allow,0,3
5053,55933.0,,55116.0,53.0,330.0,92.0,238.0,,43.0,2.0,2.0,allow,0,2
54193,61470.0,443.0,10942.0,443.0,12420.0,4900.0,7520.0,47.0,88.0,24.0,23.0,allow,0,0
49566,43584.0,26543.0,0.0,0.0,,156.0,0.0,,,,0.0,deny,0,4
58846,,31009.0,36831.0,31009.0,70.0,70.0,0.0,2.0,8.0,2.0,0.0,allow,0,1
33300,51948.0,34853.0,60337.0,34853.0,316.0,136.0,180.0,,6.0,3.0,3.0,allow,0,1
44114,48710.0,22.0,,22.0,11002.0,3445.0,,60.0,42.0,26.0,34.0,allow,0,2
53679,53106.0,445.0,,0.0,,70.0,,1.0,0.0,,0.0,drop,0,4
52750,,30170.0,0.0,0.0,146.0,146.0,0.0,1.0,0.0,1.0,0.0,deny,0,1
46857,60612.0,443.0,17628.0,443.0,,11380.0,105810.0,171.0,212.0,67.0,104.0,allow,0,1
60110,49610.0,53.0,9285.0,53.0,168.0,78.0,,2.0,,1.0,1.0,allow,0,2
73,,443.0,,443.0,7882.0,810.0,7072.0,21.0,,,12.0,allow,0,4
31333,,443.0,28491.0,443.0,123122.0,115571.0,7551.0,161.0,23.0,,,allow,0,3
18948,,53.0,50193.0,,498.0,,294.0,6.0,31.0,3.0,3.0,allow,0,3
36074,50493.0,,55037.0,443.0,,1206.0,6958.0,24.0,,,12.0,allow,0,4
14434,,445.0,0.0,0.0,70.0,70.0,0.0,1.0,,1.0,,drop,0,3
7383,58638.0,5900.0,0.0,0.0,,62.0,0.0,1.0,,1.0,0.0,deny,0,2
56321,1660.0,8696.0,0.0,0.0,145.0,145.0,0.0,1.0,0.0,1.0,0.0,deny,0,0
61009,,64147.0,0.0,0.0,62.0,62.0,0.0,1.0,0.0,1.0,0.0,deny,0,1
52447,63998.0,21247.0,0.0,0.0,66.0,66.0,0.0,1.0,0.0,1.0,0.0,deny,0,0
55766,45941.0,,0.0,0.0,60.0,,0.0,1.0,,1.0,0.0,deny,0,3
12313,53120.0,80.0,53120.0,80.0,26927.0,1133.0,25794.0,36.0,,16.0,20.0,allow,0,1
50861,54377.0,,0.0,0.0,66.0,66.0,0.0,1.0,0.0,1.0,0.0,drop,0,1
19458,57438.0,443.0,63629.0,443.0,,2815.0,4905.0,22.0,20.0,10.0,12.0,allow,0,1
52794,,445.0,0.0,0.0,,66.0,0.0,1.0,0.0,1.0,0.0,drop,0,2
711,56597.0,443.0,50431.0,,10135129.0,,9886599.0,9808.0,64.0,,6684.0,allow,0,3
6296,49445.0,,22095.0,,462587.0,17396.0,445191.0,527.0,130.0,,329.0,allow,0,3
28965,56405.0,443.0,6737.0,443.0,12470.0,1570.0,,21.0,125.0,,11.0,allow,0,2
44497,60714.0,445.0,0.0,0.0,,70.0,,1.0,0.0,1.0,0.0,drop,0,2
59031,63762.0,41373.0,50271.0,41373.0,66.0,66.0,0.0,2.0,8.0,,0.0,allow,0,1
47661,61678.0,,36347.0,80.0,79505.0,3799.0,75706.0,105.0,53.0,,62.0,allow,0,2
17222,49686.0,53.0,55592.0,53.0,183.0,,89.0,2.0,,1.0,1.0,allow,0,2
32749,5588.0,,,,3354.0,1792.0,1562.0,46.0,193.0,23.0,23.0,allow,0,3
14526,9447.0,443.0,13084.0,443.0,5691.0,503.0,5188.0,,15.0,7.0,7.0,allow,0,1
26777,51983.0,30472.0,5988.0,,70.0,,,1.0,5.0,,0.0,allow,0,4
50420,54551.0,445.0,0.0,0.0,66.0,66.0,0.0,1.0,0.0,1.0,,drop,0,1
2034,7844.0,,0.0,0.0,66.0,66.0,0.0,1.0,0.0,1.0,0.0,deny,0,1
21246,11599.0,25174.0,0.0,0.0,146.0,146.0,0.0,,0.0,,0.0,deny,0,2
30816,64632.0,,35078.0,443.0,8391.0,5178.0,3213.0,41.0,256.0,20.0,21.0,allow,0,1
31537,16387.0,35244.0,0.0,0.0,60.0,60.0,0.0,,0.0,1.0,0.0,deny,0,1
64247,,,0.0,,62.0,,0.0,,0.0,1.0,0.0,deny,0,5
55550,56186.0,53.0,,,,102.0,96.0,,31.0,1.0,1.0,allow,0,4
63142,3052.0,20421.0,,0.0,,104.0,,1.0,0.0,1.0,0.0,deny,0,3
63136,24504.0,37965.0,0.0,0.0,,62.0,0.0,,0.0,1.0,0.0,deny,0,2
38051,15333.0,,0.0,0.0,62.0,,0.0,,0.0,1.0,0.0,deny,0,3
6343,23753.0,25174.0,0.0,,62.0,,0.0,1.0,,1.0,0.0,deny,0,3
11729,,49152.0,22175.0,49152.0,156.0,156.0,,3.0,8.0,,,allow,0,4
65471,64677.0,53.0,,53.0,172.0,88.0,84.0,,31.0,1.0,1.0,allow,0,2
55143,53566.0,8999.0,11689.0,8999.0,3428.0,1820.0,1608.0,21.0,,12.0,9.0,allow,0,1
22908,13840.0,37965.0,,0.0,146.0,146.0,0.0,1.0,0.0,,0.0,deny,0,2
16778,,443.0,55908.0,443.0,2964.0,1657.0,1307.0,18.0,47.0,9.0,,allow,0,2
286,,3389.0,50198.0,,3343.0,1454.0,,15.0,16.0,8.0,7.0,allow,0,3
56046,45871.0,,58048.0,443.0,275011.0,235921.0,39090.0,651.0,350.0,363.0,288.0,allow,0,1
7436,58638.0,5900.0,0.0,0.0,62.0,62.0,0.0,1.0,,1.0,0.0,deny,0,1
44812,57251.0,,64913.0,443.0,54515.0,,,167.0,36.0,88.0,79.0,allow,0,3
36774,55102.0,53.0,,53.0,195.0,102.0,93.0,2.0,29.0,1.0,1.0,allow,0,1
820,65077.0,53.0,,53.0,734.0,86.0,648.0,2.0,30.0,,1.0,allow,0,2
50524,,443.0,,,60.0,60.0,,1.0,0.0,,0.0,deny,0,5
49396,43916.0,21.0,0.0,0.0,60.0,60.0,0.0,,0.0,,,deny,0,3
45238,56834.0,46513.0,28288.0,,70.0,70.0,0.0,1.0,5.0,,0.0,allow,0,2
10016,55429.0,25174.0,0.0,0.0,66.0,66.0,,1.0,0.0,1.0,,deny,0,2
6279,56662.0,,10328.0,443.0,318.0,,126.0,6.0,15.0,,2.0,allow,0,3
22529,,443.0,34912.0,443.0,21207.0,14062.0,7145.0,50.0,19.0,28.0,22.0,allow,0,1
56920,56802.0,53.0,9464.0,53.0,753.0,93.0,660.0,2.0,31.0,1.0,1.0,allow,0,0
6370,49530.0,445.0,0.0,0.0,,66.0,,,0.0,1.0,0.0,drop,0,3
5242,,1.0,0.0,,62.0,,,,0.0,1.0,,deny,0,6
12079,56314.0,53.0,,53.0,733.0,86.0,647.0,,31.0,,1.0,allow,0,3
30727,64579.0,,56844.0,53.0,178.0,94.0,84.0,,,1.0,1.0,allow,0,3
26995,47167.0,15000.0,34015.0,15000.0,130.0,,,,6.0,,1.0,allow,0,4
31239,64029.0,,,53.0,180.0,,,2.0,,1.0,,allow,0,6
57423,,445.0,0.0,0.0,70.0,70.0,0.0,1.0,0.0,1.0,0.0,drop,0,1
6993,58638.0,,0.0,0.0,62.0,62.0,0.0,1.0,0.0,1.0,0.0,deny,0,1
52084,52361.0,23718.0,0.0,0.0,66.0,66.0,0.0,1.0,0.0,1.0,0.0,deny,0,0
28902,52479.0,,9730.0,443.0,11052.0,4417.0,6635.0,19.0,137.0,10.0,9.0,allow,0,1
38351,59834.0,,63639.0,80.0,943291.0,17238.0,926053.0,869.0,72.0,249.0,,allow,0,2
1054,32983.0,51221.0,0.0,,66.0,,0.0,1.0,0.0,1.0,,deny,0,3
62211,51254.0,445.0,0.0,,66.0,66.0,,1.0,0.0,1.0,0.0,drop,0,2
52434,,1.0,0.0,0.0,62.0,62.0,0.0,,,1.0,0.0,deny,0,3
13975,64163.0,445.0,0.0,0.0,66.0,66.0,,1.0,0.0,1.0,0.0,drop,0,1
1984,55647.0,,53361.0,,250.0,86.0,164.0,4.0,31.0,2.0,2.0,allow,0,2
48279,33967.0,80.0,35208.0,80.0,1836.0,662.0,1174.0,15.0,3826.0,6.0,,allow,0,1
43851,10060.0,,49510.0,443.0,293424.0,16379.0,277045.0,410.0,93.0,193.0,217.0,allow,0,1
37634,,445.0,0.0,0.0,70.0,70.0,,1.0,0.0,1.0,0.0,drop,0,2
8031,21179.0,44847.0,0.0,0.0,62.0,62.0,,1.0,0.0,1.0,0.0,deny,0,1
41944,51862.0,27758.0,53526.0,27758.0,70.0,70.0,0.0,1.0,5.0,1.0,0.0,allow,0,0
46013,,35440.0,0.0,0.0,146.0,146.0,0.0,,0.0,1.0,,deny,0,3
43453,47638.0,,5364.0,443.0,1056.0,569.0,487.0,10.0,38.0,6.0,,allow,0,2
44550,53671.0,,42593.0,60416.0,70.0,70.0,0.0,2.0,7.0,2.0,0.0,allow,0,1
2793,,445.0,0.0,0.0,70.0,70.0,0.0,1.0,0.0,1.0,0.0,drop,0,1
52937,36823.0,80.0,35585.0,80.0,3335.0,2735.0,600.0,12.0,30.0,7.0,5.0,allow,0,0
61600,57240.0,53.0,,,180.0,94.0,86.0,2.0,,1.0,1.0,allow,0,3
7881,58638.0,5900.0,0.0,0.0,62.0,62.0,0.0,,0.0,1.0,0.0,deny,0,1
4111,49420.0,80.0,13977.0,80.0,1985.0,657.0,1328.0,11.0,21.0,6.0,5.0,allow,0,0
49376,54903.0,445.0,0.0,0.0,66.0,66.0,0.0,1.0,0.0,1.0,0.0,drop,0,0
54623,49888.0,443.0,29885.0,443.0,117085.0,3435.0,,123.0,87.0,,80.0,allow,0,2
63948,50728.0,445.0,0.0,0.0,66.0,66.0,0.0,1.0,,,0.0,drop,0,2
26087,64823.0,53.0,30935.0,53.0,508.0,102.0,406.0,2.0,30.0,,1.0,allow,0,1
53725,51775.0,57887.0,37993.0,,66.0,66.0,,1.0,5.0,1.0,0.0,allow,0,2
42249,60426.0,,33152.0,25988.0,70.0,70.0,,1.0,5.0,,0.0,allow,0,3
43252,56489.0,445.0,0.0,0.0,66.0,66.0,0.0,1.0,0.0,1.0,0.0,drop,0,0
23314,,,46292.0,53.0,793.0,101.0,692.0,,30.0,1.0,1.0,allow,0,3
1753,51598.0,56079.0,,0.0,66.0,66.0,0.0,1.0,0.0,1.0,0.0,deny,0,1
36426,39796.0,443.0,39796.0,443.0,4744.0,1837.0,2907.0,19.0,27.0,,8.0,allow,0,1
8699,49415.0,443.0,,,9623.0,,,33.0,118.0,18.0,15.0,allow,0,4
55094,33388.0,,33388.0,53.0,229.0,98.0,131.0,2.0,30.0,1.0,1.0,allow,0,1
43202,56517.0,445.0,0.0,0.0,66.0,66.0,0.0,1.0,0.0,,,drop,0,2
25317,993.0,54748.0,,0.0,66.0,,0.0,1.0,0.0,1.0,0.0,deny,0,2
35363,63236.0,445.0,0.0,0.0,70.0,70.0,0.0,1.0,0.0,1.0,0.0,drop,0,0
11967,55146.0,,,,60.0,60.0,0.0,,0.0,,0.0,deny,0,5
28071,60603.0,445.0,0.0,,66.0,66.0,,1.0,0.0,1.0,,drop,0,3
17264,65335.0,53.0,50606.0,53.0,,102.0,114.0,2.0,,1.0,,allow,0,3
2221,55288.0,53.0,4599.0,53.0,,102.0,94.0,2.0,30.0,1.0,,allow,0,2
29078,1903.0,43890.0,0.0,0.0,,66.0,0.0,1.0,0.0,1.0,0.0,deny,0,1
58100,,34578.0,60694.0,34578.0,564.0,318.0,246.0,9.0,,,,allow,0,4
51123,1067.0,,0.0,,62.0,,0.0,1.0,0.0,1.0,,deny,0,4
47550,,37838.0,0.0,0.0,146.0,146.0,0.0,,0.0,1.0,0.0,deny,0,2
60993,53718.0,443.0,3459.0,,499.0,425.0,74.0,4.0,0.0,3.0,1.0,allow,0,1
28037,32551.0,51221.0,0.0,0.0,66.0,66.0,0.0,1.0,0.0,1.0,0.0,deny,0,0
22869,,1433.0,0.0,0.0,60.0,,,1.0,0.0,1.0,0.0,deny,0,3
59658,34464.0,,64076.0,443.0,1402.0,910.0,492.0,11.0,360.0,6.0,5.0,allow,0,1
48392,,53.0,49515.0,53.0,194.0,102.0,92.0,,30.0,1.0,,allow,0,3
24880,,25174.0,0.0,0.0,,146.0,0.0,1.0,0.0,1.0,0.0,deny,0,2
52617,33171.0,443.0,48753.0,,6509.0,973.0,,17.0,25.0,10.0,7.0,allow,0,2
25603,63966.0,42532.0,21022.0,,66.0,,0.0,2.0,7.0,,0.0,allow,0,3
39247,56913.0,53.0,31255.0,,193.0,102.0,91.0,2.0,29.0,,1.0,allow,0,2
16450,55161.0,37807.0,0.0,,62.0,,0.0,1.0,,1.0,0.0,deny,0,3
41584,56637.0,443.0,17039.0,443.0,8865.0,1819.0,7046.0,24.0,,,10.0,allow,0,2
21577,53136.0,443.0,65509.0,443.0,3028365.0,2245986.0,782379.0,11999.0,627.0,7647.0,4352.0,allow,0,0
32770,49337.0,53.0,51649.0,53.0,258.0,,,2.0,,1.0,1.0,allow,0,3
55445,,53.0,5470.0,53.0,177.0,94.0,83.0,2.0,29.0,1.0,1.0,allow,0,1
16514,7210.0,22114.0,0.0,0.0,62.0,62.0,0.0,1.0,0.0,1.0,,deny,0,1
48449,14433.0,443.0,,443.0,2589.0,,,18.0,15.0,8.0,10.0,allow,0,3
639,55568.0,,,0.0,70.0,70.0,0.0,1.0,0.0,,0.0,drop,0,3
16076,49655.0,,10831.0,80.0,6485767.0,147003.0,6338764.0,6221.0,320.0,,4197.0,allow,0,2
32958,,443.0,22470.0,443.0,499.0,425.0,74.0,4.0,,3.0,1.0,allow,0,2
64173,,64147.0,0.0,0.0,62.0,62.0,0.0,1.0,,1.0,0.0,deny,0,2
46906,50213.0,53.0,31929.0,,774.0,102.0,672.0,2.0,30.0,1.0,1.0,allow,0,1
45306,55545.0,445.0,0.0,,70.0,,0.0,,,,0.0,drop,0,5
46186,64493.0,53.0,42355.0,53.0,,,97.0,2.0,29.0,1.0,1.0,allow,0,2
1286,49396.0,,60623.0,53.0,216.0,102.0,114.0,2.0,,1.0,,allow,0,3
15724,63643.0,445.0,0.0,0.0,66.0,,0.0,1.0,0.0,1.0,0.0,drop,0,1
2161,57923.0,443.0,34874.0,443.0,13736.0,1702.0,12034.0,26.0,15.0,12.0,,allow,0,1
26313,,53.0,43240.0,53.0,167.0,86.0,81.0,2.0,30.0,1.0,1.0,allow,0,1
10250,,443.0,,443.0,6400.0,1830.0,4570.0,26.0,316.0,13.0,,allow,0,3
57682,51752.0,,,31677.0,70.0,,0.0,1.0,5.0,,0.0,allow,0,4
43440,58851.0,443.0,28195.0,443.0,344.0,130.0,214.0,,77.0,3.0,3.0,allow,0,1
7619,58638.0,5900.0,0.0,0.0,62.0,62.0,,1.0,0.0,,0.0,deny,0,2
8910,53161.0,51221.0,0.0,,66.0,66.0,0.0,,0.0,1.0,0.0,deny,0,2
35688,,44512.0,,0.0,62.0,62.0,0.0,1.0,0.0,1.0,0.0,deny,0,2
55597,50106.0,53.0,26028.0,,209.0,110.0,,2.0,30.0,1.0,,allow,0,3
63439,,,,,,70.0,0.0,,,1.0,0.0,drop,0,7
56075,57464.0,,36285.0,80.0,234.0,,0.0,4.0,11.0,,0.0,allow,0,3
28574,65014.0,53.0,,,,94.0,,2.0,29.0,,,allow,0,6
20394,55689.0,37558.0,,37558.0,70.0,70.0,0.0,1.0,5.0,1.0,0.0,allow,0,1
49533,55440.0,443.0,,443.0,6622.0,859.0,,18.0,15.0,,8.0,allow,0,3
6739,54015.0,445.0,0.0,0.0,70.0,70.0,0.0,1.0,0.0,1.0,0.0,drop,0,0
4017,,,58638.0,5900.0,130.0,,64.0,2.0,,1.0,,allow,0,5
12240,56125.0,53.0,44434.0,53.0,168.0,86.0,82.0,2.0,29.0,,1.0,allow,0,1
57503,28973.0,30188.0,0.0,0.0,,66.0,0.0,1.0,0.0,1.0,0.0,deny,0,1
51367,63263.0,57470.0,0.0,0.0,66.0,66.0,0.0,1.0,0.0,1.0,0.0,deny,0,0
4769,,,22050.0,,66.0,66.0,,2.0,8.0,2.0,,allow,0,5
58403,49418.0,27015.0,41865.0,,242.0,71.0,,2.0,31.0,,,allow,0,4
62150,50804.0,,11310.0,443.0,6337.0,1378.0,4959.0,19.0,140.0,9.0,10.0,allow,0,1
58407,56939.0,445.0,0.0,0.0,70.0,70.0,,1.0,0.0,1.0,0.0,drop,0,1
11259,65176.0,,64926.0,53.0,183.0,,89.0,,29.0,1.0,1.0,allow,0,3
38463,59873.0,,3851.0,443.0,,545.0,521.0,11.0,28.0,,6.0,allow,0,3
63319,56296.0,53.0,,,216.0,110.0,106.0,2.0,29.0,1.0,1.0,allow,0,2
49105,,445.0,0.0,0.0,,66.0,0.0,1.0,0.0,,,drop,0,4
31580,,,0.0,0.0,66.0,66.0,0.0,1.0,,1.0,,drop,0,4
49344,65373.0,,38852.0,443.0,,,2998196.0,3406.0,190.0,1320.0,2086.0,allow,0,3
47999,,51413.0,,51413.0,,166.0,327.0,,1200.0,1.0,,allow,0,5
35724,58574.0,445.0,,0.0,66.0,66.0,0.0,1.0,,1.0,0.0,drop,0,2
14615,56470.0,28678.0,7618.0,,,1806.0,0.0,22.0,224.0,22.0,0.0,allow,0,2
6362,21322.0,25174.0,0.0,0.0,62.0,,0.0,1.0,0.0,1.0,0.0,deny,0,1
53225,63542.0,15503.0,0.0,0.0,66.0,66.0,0.0,,0.0,1.0,0.0,deny,0,1
7051,58638.0,5900.0,0.0,0.0,62.0,62.0,,1.0,0.0,1.0,0.0,deny,0,1
7736,,,,0.0,62.0,62.0,0.0,1.0,0.0,1.0,,deny,0,4
45590,,445.0,0.0,,66.0,,0.0,,0.0,,0.0,drop,0,5
